*HASH_VALUE	title_id	name	women_name
_85D724BF2F9B9FB7	gn_karavan_altar_hiddensource	隐秘之源 Karavan 祭坛	
_DD73BC8F7070C635	gn_karavan_altar_imperialdunes_pyr	帝国沙丘 Karavan 祭坛	
_6DA6288DBBC4F5DE	gn_karavan_altar_knollofdissent	异见之丘 Karavan 祭坛	
_C354793EF831E19D	gn_karavan_altar_knotofdementia	痴乱之结 Karavan 祭坛	
_884A2CF03D613CCC	gn_karavan_altar_lagoonsofloria	Loria 泻湖 Karavan 祭坛	
_4466343503AEBBE3	gn_karavan_altar_libertylake_avendale	Avendale Karavan 祭坛	
_4D4F9D8B42F2E4AA	gn_karavan_altar_libertylake_crystabell	Crystabell Karavan 祭坛	
_EA1F0850D21CA806	gn_karavan_altar_libertylake_fairhaven	Fairhaven Karavan 祭坛	
_4DAF55897F725C9B	gn_karavan_altar_libertylake_windermeer	Windermeer Karavan 祭坛	
_ECEE6836BCA8B2A6	gn_karavan_altar_majesticgarden_avalae	Avalae Karavan 祭坛	
_ABD7382A7C0A4AC1	gn_karavan_altar_majesticgarden_davae	Davae Karavan 祭坛	
_ABB738327CAA4AC1	gn_karavan_altar_majesticgarden_natae	Natae Karavan 祭坛	
_114EE44BAC182CAD	gn_karavan_altar_majesticgarden_yrkanis	Yrkanis Karavan 祭坛	
_5E61C1DB2525FA15	gn_karavan_altar_nexus_terre	Nexus Karavan 祭坛	
_0A180021402A9211	gn_karavan_altar_outlawcanyon	亡命峡谷 Karavan 祭坛	
_36D8700E294762DD	gn_karavan_altar_restingwater	静水 Karavan 祭坛	
_8CD694166B2830FC	gn_karavan_altar_sawdustmines	木屑矿场 Karavan 祭坛	
_9BB39B222B1FB183	gn_karavan_altar_the_abyss_of_ichor_matis	灵液深渊 Karavan 祭坛	
_4F6F767BED52E960	gn_karavan_altar_the_elusive_forest	迷踪之林 Karavan 祭坛	
_AE57DEB9A9FA8A73	gn_karavan_altar_the_land_of_continuity	延续之地 Karavan 祭坛	
_664C9ABB481B0AD5	gn_karavan_altar_the_trench_of_trials_zorai	试炼之堑 Karavan 祭坛	
_F54A3A7DEBE70925	gn_karavan_altar_the_under_spring_fyros	地下之泉 Karavan 祭坛	
_0A29B561BC21285C	gn_karavan_altar_the_windy_gate	狂风之门 Karavan 祭坛	
_9DF91ED31C7D0E19	gn_karavan_altar_thefount	泉源 Karavan 祭坛	
_06B441A57D71E8A4	gn_karavan_altar_thesavagedunes_thesos	蛮荒沙丘 Karavan 祭坛	
_914CD9A57D145496	gn_karavan_altar_thescorchedcorridor	焦土走廊 Karavan 祭坛	
_55B4F6FA07BC5782	gn_karavan_altar_thevoid	虚空 Karavan 祭坛	
_7C89ABF934821B53	gn_karavan_altar_upperbog	上部沼泽 Karavan 祭坛	
_385EAE4BB03716BB	gn_karavan_altar_windsofmuse	Muse 之风 Karavan 祭坛	
_B70D5656F84CEB24	gn_karavan_altar_maidengrove	处女之林 Karavan 祭坛	
_EB21B032A1B5CAE9	gn_karavan_altar_havenofpurity	纯净庇护所 Karavan 祭坛	
_308E80D2D697002C	gn_karavan_altar_oflovaksoasis	Oflovak 绿洲 Karavan 祭坛	
_F4008DEE7A626E18	gn_karavan_altar_the_sunken_city	沉没之城 Karavan 祭坛	
_C7883CFA5F71C65E	gn_karavan_altar_oflovakoasis	Oflovak 绿洲 Karavan 祭坛	
_E5104F05CFE4E3B8	gn_fyros_general_event	Fyros 将军	
_A7103707C9F4EBA0	gn_matis_general_event	Matis 将军	
_081551A09726E418	gn_tryker_general_event	Tryker 将军	
_EAD71705CA45E3AE	gn_zorai_general_event	Zoraï 将军	
_5CBD563E6B087591	gn_fyros_officer_event	Fyros 帝国军官	
_C20E6263C2F82DBD	gn_matis_officer_event	Matis 王室军官	
_7FB4BC4B9520267D	gn_tryker_officer_event	Tryker 联邦军官	
_A1B3E969FD771A91	gn_zorai_officer_event	Zoraï 王朝军官	
_82543A6F6E1C28FF	gn_matis_royal_guard_event	Matis 王室守卫	
_E12FCE2C455CBA52	gn_matis_royal_soldier_event	Matis 王室士兵	
_075FCED71EAD1E66	gn_fyros_imperial_guard_event	Fyros 帝国守卫	
_BBBB79FC4DFF0D84	gn_fyros_imperial_soldier_event	Fyros 帝国士兵	
_9F6F5FD8DE74B583	gn_zorai_dynastic_guard_event	Zoraï 王朝守卫	
_C28CE39898D5E4DF	gn_zorai_dynastic_soldier_event	Zoraï 王朝士兵	
_142BD2E1198DD606	gn_tryker_federal_guard_event	Tryker 联邦守卫	
_3AAB3503F463C487	gn_tryker_federal_soldier_event	Tryker 联邦士兵	
_E1703269857FF5BC	gn_karavan_commander_event	Karavan 指挥官	
_3D376A48878E5512	gn_karavan_officer_event	Karavan 中尉	
_82581FB6824FD807	gn_karavan_ally_event	Karavan 盟友	
_3C8A9087018F6114	gn_karavan_commando_event	Karavan 突击队员	
_01FD9D1226E74720	gn_karavan_ship_event	Karavan 飞船	
_A0F5721569CE1428	gn_kami_warlord_event	Kami 战争领主	
_B7D4C26623EB65D6	gn_kami_keeper_event	Kami 守土者	
_5B06D00D92717477	gn_kami_ally_event	Kami 盟友	
_E857A5115FC8E7BB	gn_kami_fighter_event	Kami 武士	
_813222557C88FCD9	gn_kitin_commander_event	Kitin 蜂群首领	
_2755C391A42918B5	gn_kitin_leader_event	Kitin 首领	
_FD09D5FAC98F5921	gn_kitin_protector_event	Kitin 保护者	
_A9E66BA1E6988C96	gn_kitin_guard_event	Kitin 卫兵	
_C32EF9F9E03534B6	gn_kitin_raider_event	Kitin 侵袭者	
_46FFB5E897C88029	gn_kitin_patrol_event	Kitin 巡逻队	
_379CD8D1CFB93045	gn_infected_frahar_high_chief_event	受感染 Frahar 群帮首领	
_770BB8D14DA00C40	gn_infected_gibbai_high_chief_event	受感染 Gibbaï 群帮首领	
_DEA7540F68D792B1	gn_infected_cute_high_chief_event	受感染 Cute 群帮首领	
_1BD0952738456673	gn_infected_frahar_hero_event	受感染 Frahar 首领	
_D9E0712715552A75	gn_infected_gibbai_hero_event	受感染 Gibbaï 首领	
_70660A476F3FA5C8	gn_infected_cute_hero_event	受感染 Cute 首领	
_56A7324E37BACBC6	gn_infected_frahar_defender_event	受感染 Frahar 保护者	
_56A7044E33DA83C8	gn_infected_gibbai_defender_event	受感染 Gibbaï 保护者	
_F5B832FE4D82EDE6	gn_infected_cute_defender_event	受感染 Cute 保护者	
_3A3D08A34441DBFD	gn_infected_frahar_guard_leader_event	受感染 Frahar 卫兵队长	
_3A14E49D02C0BBFE	gn_infected_gibbai_guard_leader_event	受感染 Gibbaï 卫兵队长	
_E3BE44161269383C	gn_infected_cute_guard_leader_event	受感染 Cute 卫兵队长	
_BDEFADE255731A6B	gn_infected_frahar_guard_event	受感染 Frahar 卫兵	
_BDEF7FE25193D26D	gn_infected_gibbai_guard_event	受感染 Gibbaï 卫兵	
_DB029983F5BBC072	gn_infected_cute_guard_event	受感染 Cute 卫兵	
_2A250157B1ACAF47	gn_infected_frahar_raid_leader_event	受感染 Frahar 侵袭首领	
_A835B9582FBC8148	gn_infected_gibbai_raid_leader_event	受感染 Gibbaï 侵袭首领	
_7F3617C90DACFB41	gn_infected_cute_raid_leader_event	受感染 Cute 侵袭首领	
_F7692F7E3F15ABD8	gn_infected_frahar_raider_event	受感染 Frahar 侵袭者	
_37D80F7EBDFC87D3	gn_infected_gibbai_raider_event	受感染 Gibbaï 侵袭者	
_87D25FDCCDA28A67	gn_infected_cute_raider_event	受感染 Cute 侵袭者	
_19D4C18583DB1F08	gn_infected_frahar_hunt_leader_event	受感染 Frahar 巡逻队长	
_1974A17C41EBFB86	gn_infected_gibbai_hunt_leader_event	受感染 Gibbaï 巡逻队长	
_CE7B0225934F8403	gn_infected_cute_hunt_leader_event	受感染 Cute 巡逻队长	
_FAF70AF312FDBFD5	gn_infected_frahar_patrol_event	受感染 Frahar 巡逻队	
_B807E6F3EF0D83D7	gn_infected_gibbai_patrol_event	受感染 Gibbaï 巡逻队	
_168C07B9C6B542A8	gn_infected_cute_patrol_event	受感染 Cute 巡逻队	
_C1C2D25AE94F8DB9	gn_frahar_high_chief_event	Frahar 大酋长	
_0199D24B295E95B0	gn_gibbai_high_chief_event	Gibbaï 大酋长	
_B67859E0684C4423	gn_cute_high_chief_event	Cute 大酋长	
_ABC54BC228B88A8D	gn_frahar_hero_event	Frahar 英雄	
_A9D54BB987587685	gn_gibbai_hero_event	Gibbaï 英雄	
_86E7F48010E9DCAD	gn_cute_hero_event	Cute 英雄	
_40FA26F487BE1D1D	gn_frahar_defender_event	Frahar 守卫	
_3E0A26EBE65E0915	gn_gibbai_defender_event	Gibbaï 守卫	
_BFEF4DD3F51708B6	gn_cute_defender_event	Cute 守卫	
_A7D0050165F72461	gn_frahar_shaman_event	Frahar 萨满	
_E7A705F2A5062C58	gn_gibbai_shaman_event	Gibbaï 萨满	
_20F3A8B164B7FC8E	gn_cute_shaman_event	Cute 萨满	
_10F44FA0D7439EE1	gn_frahar_guard_leader_event	Frahar 卫兵队长	
_50F4459755F37ED9	gn_gibbai_guard_leader_event	Gibbaï 卫兵队长	
_58CB3D75FBCBDA72	gn_cute_guard_leader_event	Cute 卫兵队长	
_22C3A4142368F0B9	gn_frahar_guard_event	Frahar 卫兵	
_A2C3A48823A8F8A7	gn_gibbai_guard_event	Gibbaï 卫兵	
_62A95453A4D8B49F	gn_cute_guard_event	Cute 卫兵	
_DE45DA8EB5A17983	gn_frahar_witch_doctor_event	Frahar 巫医	
_1EE5DE7CF5417DF7	gn_gibbai_witch_doctor_event	Gibbaï 巫医	
_45FD958704F0B945	gn_cute_witch_doctor_event	Cute 巫医	
_EAE64FDD8FC2B980	gn_frahar_hunt_leader_event	Frahar 巡逻队长	
_89E637D54D72BD77	gn_gibbai_hunt_leader_event	Gibbaï 巡逻队长	
_4AF42233D6E66D54	gn_cute_hunt_leader_event	Cute 巡逻队长	
_FF80ADCC246E5525	gn_frahar_patrol_event	Frahar 巡逻队	
_7FEFB1C324E55916	gn_gibbai_patrol_event	Gibbaï 巡逻队	
_AC0E79319C949CA0	gn_cute_patrol_event	Cute 巡逻队	
_C8C1D24D207D9677	gn_frahar_raid_leader_event	Frahar 突袭队长	
_86D1AE45201D906E	gn_gibbai_raid_leader_event	Gibbaï 突袭队长	
_7B4EBE45807C5B03	gn_cute_raid_leader_event	Cute 突袭队长	
_BD4069CBEDFDF11D	gn_frahar_raider_event	Frahar 突袭者	
_3DAF6DC2ED74F50E	gn_gibbai_raider_event	Gibbaï 突袭者	
_668D552D58843889	gn_cute_raider_event	Cute 突袭者	
_76FAA3B33F4346DF	gn_frahar_shaman_raider_event	Frahar 萨满突袭者	
_B69AA7A17FE34A53	gn_gibbai_shaman_raider_event	Gibbaï 萨满突袭者	
_12C41ED2A142614F	gn_cute_shaman_raider_event	Cute 萨满突袭者	
_19039D76FB304653	gn_cuthroat_high_chief_event	割喉者大酋长	
_AC31250E8D27D490	gn_cuthroat_hero_event	割喉者英雄	
_9B9042A51EF1E970	gn_bandit_leader_event	割喉者巡逻队长	
_96A1C6689D726294	gn_cuthroat_patrol_event	割喉者巡逻队	
_D48291D998550A4E	gn_cuthroat_raid_leader_event	割喉者突袭队长	
_B1917A4F03EF592D	gn_cuthroat_raider_event	割喉者突袭者	
_69540A7EC62F2DE3	gn_cuthroat_defender_event	割喉者守卫	
_2C277BCE987C1EF8	gn_cuthroat_guard_leader_event	割喉者卫兵队长	
_022E210DE45974D3	gn_cuthroat_guard_event	割喉者卫兵	
_D14EEE5DF7DE3A06	gn_goo_warder_yelk_event	Yelk 胶质看守 	
_66D28F81A0F5857C	gn_goo_warder_slaveni_event	Slaveni 胶质看守 	
_37F4DB4D9E25AD72	gn_goo_warder_stinga_event	Stinga 胶质看守 	
_4CF2635718019E82	gn_goo_warder_varinx_event	Varinx 胶质看守 	
_8B02475757118282	gn_goo_warder_torbak_event	Torbak 胶质看守 	
_D8E808FF2A018094	gn_fyros_herald_event	Fyros 使者	
_9AE808FFA9C12883	gn_matis_herald_event	Matis 使者	
_EC60E5154A278C72	gn_tryker_herald_event	Tryker 使者	
_DDE8087B2521589E	gn_zorai_herald_event	Zoraï 使者	
_449A3F1FDDF4CC77	gn_kami_herald_event	Kami 特使	
_479D4D0C6127CB82	gn_karavan_herald_event	Karavan 特使	
_2452537FC3260EA8	gn_fyros_representative_event	Fyros 代表	
_E0C2537FC3C6FE92	gn_matis_representative_event	Matis 代表	
_186A1EED9895C29B	gn_tryker_representative_event	Tryker 代表	
_A693537F410DD69E	gn_zorai_representative_event	Zoraï 代表	
_64D59335DFE45E22	gn_kami_representative_event	Kami 代表	
_A873562DD857924E	gn_karavan_representative_event	Karavan 使者	
_199A62503F5C4BD1	gn_fyros_recruiting_officer_event	Fyros 招募官	
_DB9A6250BE1CF3C0	gn_matis_recruiting_officer_event	Matis 招募官	
_B4CC2C68BA5E837E	gn_tryker_recruiting_officer_event	Tryker 招募官	
_1E9A62CC3A7C23DB	gn_zorai_recruiting_officer_event	Zoraï 招募官	
_5D20B9D39A058244	gn_kami_recruiting_officer_event	Kami 高阶侍从	
_FAE18C4CFC09FE37	gn_karavan_recruiting_officer_event	Karavan 招募官	
_2D687D202D987C62	gn_fyros_scout_event	Fyros 追踪者	
_EF687D1AAEB7A04A	gn_matis_scout_event	Matis 追踪者	
_892E912824698BC7	gn_tryker_scout_event	Tryker 追踪者	
_32686F12AB17CC58	gn_zorai_scout_event	Zoraï 追踪者	
_D059D4A4EB188095	gn_kami_scout_event	Kami 寻道者	
_030E11DE9ACEB10D	gn_karavan_scout_event	Karavan 斥候	
_C93EA1C39E5A9126	gn_fyros_diplomat_event	Fyros 外交官	
_0CBDBDC39EFA9908	gn_matis_diplomat_event	Matis 外交官	
_877C2CE38AFE8D40	gn_tryker_diplomat_event	Tryker 外交官	
_CE9DF1C31C7A830E	gn_zorai_diplomat_event	Zoraï 外交官	
_68C0550B2FE403BE	gn_fyros_citizen_event	Fyros 公民	
_5DE4BA2662605588	gn_fyros_old_citizen_event	老 Fyros 公民	
_2AC03D0D29F40BA6	gn_matis_citizen_event	Matis 公民	
_9E045A2D62005D70	gn_matis_old_citizen_event	老 Matis 公民	
_CB2D692297A6FC22	gn_tryker_citizen_event	Tryker 公民	
_A196F2F20916EE87	gn_tryker_old_citizen_event	老 Tryker 公民	
_6D871D0B2A4503B4	gn_zorai_citizen_event	Zoraï 公民	
_DFE4923AE08055FA	gn_zorai_old_citizen_event	老 Zoraï 公民	
_C78AB7DB4219A403	gn_r_09_19_convoi_escorte	商队卫兵	
_83AB57BCC149B023	gn_r_09_19_convoi_foreur	商队采集者	
_43DE54FFA9C7251E	gn_debug_bestiole	调试用健壮 Bodoc	
_46975C01DD304515	gn_debug_bestiole2	调试用健壮 Bodoc	
_9ACD03B3DE87DA77	gn_assistant_escort_debug	护送调试助手	
_9F7360AF26D7EC1F	gn_debug_ai	AI 调试助手	
_5817BE5F2D1CF92A	gn_garde_escort_debug	护卫护送调试助手	
_2F9B73404B20CBD6	gn_debug_black_circle_bandit	黑环部落调试强盗	
_58308253FF410168	gn_debug_black_circle_bandit2	黑环部落调试强盗头目	
_DA9590BEABB9709E	gn_test_debug_kill	调试强盗	
_BC6A04DE52DB85FF	gn_test_debug_kill2	调试强盗头目	
_C71D6B0E417795F6	gn_warchief_guard	战争领主卫兵	
_27256ADF66A1AF52	gn_r_05_15_gnoof_1	Weee'ly 傻瓜	
_4338F4E414359E85	gn_r_07_05_bandit	源泉强盗	
_25F4A95425451B59	gn_r_07_05_chief	O'Darghan 狂人	
_CBB5D772D1C27373	gn_r_05_24_izam	Izam'el	
_EE1690E125055F49	gn_r_05_39_peon_leader	Fyros 士兵	
_DC77E7E862A7EF6F	gn_r_05_39_peon	Fyros 探矿者	
_6B6292D8ABF607A1	gn_r_05_41_foreuse	亚马逊采集者	
_D7D6FCDBA955F796	gn_r_05_39_big_varinx	巨型 Varinx	
_A6271F7CD6B5EA54	gn_r_03_38_bandit	强盗	
_001870C258CFC009	gn_r_03_38_chef_bandit	强盗头目	
_A6271F7A56A5EA55	gn_r_12_18_bandit	强盗	
_001870C060BFC409	gn_r_12_18_chef_bandit	强盗头目	
_23760B5AE2B6D38F	gn_r_12_18_marchand	商人	
_EC6C7880A466C372	gn_r_12_04_marchand	Selno 商人	
_2575AD25A71934B5	gn_pyr_bar_serveuse	男酒保	女酒保
_E90634A89E08BCBE	gn_pyr_bar_client	顾客	顾客
_A9879C7329E8709E	gn_pyr_bar_garde	卫兵	卫兵
_6A0885225FC80FB0	gn_kami_warrior_event	Kami 武士	
_AA98207460E76889	gn_kami_wizard_event	Kami 法师	
_06BBC1E1A8F4A50B	gn_karavan_trooper_event	Karavan 士兵	
_B5F9AE77C9AEC17E	gn_karavan_engineer_event	Karavan 工程师	
_419F31D8184D4513	gn_karavan_medic_event	Karavan 军医	
_B2090B778CCB620D	gn_karavan_assault_ship_event	Karavan 战舰	
_BEA049E5690FDD24	gn_forge_apprentice_pyr	铁匠学徒	
_A774B5076EF8EC9C	gn_bot_squad_melee_fighter	武士	
_A445ECA430E8CCA9	gn_bot_squad_range_fighter	狙击手	
_27F80D24AAB8ECA9	gn_bot_squad_artilleryman	炮手	女炮手
_00B4E684029C4D1B	gn_bot_squad_defensive_affliction	心灵师	
_83BC5520E9F7F016	gn_bot_squad_healing_magic	治疗师	
_02EEBE86012DE316	gn_bot_squad_offensive_affliction	巫师	
_C3BD9518AD0E81D8	gn_bot_squad_elemental_magic	元素师	
_B0B79E12F8C5DFE2	gn_bot_squad_melee_fighter_leader	武士队长	
_F7D76BCC46C6B382	gn_bot_squad_range_fighter_leader	狙击手队长	
_AF491AEE7CB6EBE1	gn_bot_squad_artilleryman_leader	炮手队长	
_870AB89A807F5C34	gn_bot_squad_defensive_affliction_leader	心灵师队长	
_782CD405382A7FBA	gn_bot_squad_healing_magic_leader	治疗师队长	
_8BA0AB54D3AAC4D7	gn_bot_squad_offensive_affliction_leader	巫师队长	
_70B2344A30A38F30	gn_bot_squad_elemental_magic_leader	元素师队长	
_1498B0B11D61A8B6	gn_dyron_guard	Dyron 卫兵	
_377555E5DE1E53FB	gn_fyros_kamist_combatant_event	Fyros Kami 信徒战士	
_B97CA780D935D600	gn_fyros_kamist_gatherer_event	Fyros Kami 信徒采集者	
_1CD46FCF9E38760A	gn_fyros_kamist_crafter_event	Fyros Kami 信徒工匠	
_F3E555E5D6BE43E5	gn_matis_kamist_combatant_event	Matis Kami 信徒战士	
_FA9C4787D9D5DEE8	gn_matis_kamist_gatherer_event	Matis Kami 信徒采集者	
_DED46FC91F579AF2	gn_matis_kamist_crafter_event	Matis Kami 信徒工匠	
_B9B655E5549D1BF1	gn_zorai_kamist_combatant_event	Zoraï Kami 信徒战士	
_3B7C7F945755D6EC	gn_zorai_kamist_gatherer_event	Zoraï Kami 信徒采集者	
_21D447C11CB7C600	gn_zorai_kamist_crafter_event	Zoraï Kami 信徒工匠	
_A870B73D78AD0FEB	gn_tryker_kamist_combatant_event	Tryker Kami 信徒战士	
_034A5BD35820CFF4	gn_tryker_kamist_gatherer_event	Tryker Kami 信徒采集者	
_37FD4FF1A2502C86	gn_tryker_kamist_crafter_event	Tryker Kami 信徒工匠	
_2739AC2BE4563051	gn_kami_master	Kami 导师	
_84B32EE83B49EC0F	gn_kami_preacher_lord	Kami 布道统领	
_691A5103FCF0C3EF	gn_kami_high_preacher	高阶 Kami 布道者	
_5B85DF95DF6358AA	gn_maduk_bonze	Ma-Duk 僧侣	
_A4C339182B885097	gn_kamist_guard_event	Kami 信徒卫兵	
_BF1E21E7596F7121	gn_kamist_sergeant_event	Kami 信徒中士	
_472DA1CAB820B100	gn_kamist_captain_event	Kami 信徒队长	
_5CC3FD9DC53B7508	gn_kamist_guard_sanctuary	圣所卫兵	
_8BC53BD012F63A34	gn_kamist_captain_sanctuary	圣所队长	
_E5E9AF1B2840C413	gn_kami_tower	Kami 防御塔	
_C37F580742478D54	gn_kami_preacher_pyr	Pyr Kami 布道者	
_97EC26FFB456C964	gn_kami_preacher_yrkanis	Yrkanis Kami 布道者	
_44993678606C97FC	gn_kami_preacher_zora	Zora Kami 布道者	
_26C00BD58B45DEE2	gn_kami_preacher_fairhaven	Fairhaven Kami 布道者	
_06A3F4F7F86A8371	gn_fyros_karavaneer_combatant_event	Fyros 商队战士	
_60B0B852F0A9C7B3	gn_fyros_karavaneer_gatherer_event	Fyros 商队采集者	
_A4BD570FBCCBCFB2	gn_fyros_karavaneer_crafter_event	Fyros 商队工匠	
_492210F7F8088B53	gn_matis_karavaneer_combatant_event	Matis 商队战士	
_2250C03AB249CF9B	gn_matis_karavaneer_gatherer_event	Matis 商队采集者	
_66BD570F3B8B77A1	gn_matis_karavaneer_crafter_event	Matis 商队工匠	
_0B0244F776885B59	gn_zorai_karavaneer_combatant_event	Zoraï 商队战士	
_E3D0B84873C9C7A9	gn_zorai_karavaneer_gatherer_event	Zoraï 商队采集者	
_A9BD5705B7EBA7BC	gn_zorai_karavaneer_crafter_event	Zoraï 商队工匠	
_17D0FF53C4CCBC3C	gn_tryker_karavaneer_combatant_event	Tryker 商队战士	
_0F73503D2ABC9C8C	gn_tryker_karavaneer_gatherer_event	Tryker 商队采集者	
_3D9C2762707007A8	gn_tryker_karavaneer_crafter_event	Tryker 商队工匠	
_C21B4CEED9EE9D0E	gn_karavan_high_guide	高阶 Karavan 向导	
_20E0BDF36CF8D08E	gn_karavan_officer	Karavan 军官	
_24E7CC8125F68BA9	gn_karavan_guide	Karavan 向导	
_A498E80B1566D45F	gn_jena_priest	Jena 祭司	
_933527066183B300	gn_karavan_teleporteur_pyr	Pyr Karavan 传送员	
_127F3C679C650063	gn_karavan_teleporteur_yrkanis	Yrkanis Karavan 传送员	
_4E41B34CDB42943F	gn_karavan_teleporteur_fairhaven	Fairhaven Karavan 传送员	
_63DB5FDB3A2A3354	gn_karavan_teleporteur_zora	Zora Karavan 传送员	
_43BD2170C07A6DFD	gn_karavaneer_guard_event	商队卫兵	
_0AB4E28B8090FA44	gn_karavaneer_sergeant_event	商队中士	
_51A47A5F4B75462B	gn_karavaneer_captain_event	商队队长	
_186F666EC7CD6834	gn_karavaneer_guard_sanctuary	神殿卫兵	
_0F95B79392D6C657	gn_karavaneer_captain_sanctuary	神殿队长	
_44CE5BCB49FE89D4	gn_karavan_tower	Karavan 防御塔	
_5CF4989B257814A1	gn_kami_altar	Kami 祭坛	
_E398CC7B68C6B7A7	gn_karavan_altar	Karavan 祭坛	
_5127D064E4388AAA	gn_kami_hof	英勇石碑	
_18D714975A94709C	gn_kami_frise	知识之根	
_5996D4112E3394A6	gn_karavan_hof	英勇石碑	
_22B204E1589900A2	gn_karavan_frise	知识之柱	
_23F991F96E1818A8	gn_psykopla_ally	Psykopla 盟友	
_2425730D9DAAC0A6	gn_cratcha_ally	Cratcha 盟友	
_505CF916C2AFDD94	gn_driller_kami_lvl50	小型 Kami 钻机	
_6292624D27330291	gn_driller_karavan_lvl50	小型 Karavan 钻机	
_7A0213BE42C21380	gn_driller_kami_lvl50_const	建造中的小型 Kami 钻机	
_2CC2515A622275AC	gn_driller_karavan_lvl50_const	建造中的小型 Karavan 钻机	
_78E727345195053A	gn_driller_karavan_const	建造中的大钻机	
_5C1F25E71BD5623C	gn_driller_kami_const	建造中的钻木机	
_ABFC04815B98E095	gn_driller_karavan	大钻机	
_2567BCAA61C9306E	gn_driller_kami	钻木机	
_5D12D99A04724A6B	gn_placeholder_driller	建筑工地	
_FD35D457C748F4C2	fct_lodge_master	 （会所导师）	
_B367C066EDAF8A4C	fct_artisan_trepans	 （大钻机工匠）	
_66939FDFD93089A7	fct_artisan_arbres_vrilles	 （钻木机工匠）	
_8B52F2B5828A9DE7	gn_citizenship_flame_truth	真理之焰	
_8E55ED7A3FC93232	gn_citizenship_flame_honnor	荣誉之焰	
_23BB9390D5F496B1	gn_citizenship_flame_discipline	纪律之焰	
_99915A391FF41150	gn_citizenship_flame_justice	正义之焰	
_4340B563EEC1B30C	fct_imperial_magistrate	 （帝国行政官）	
_3FC1411CE2E6688B	fct_royal_magistrate	 （王室行政官）	
_FB6899F53E6A41A4	fct_federal_magistrate	 （联邦行政官）	
_5C35F56CB0B0C12E	fct_dynastic_magistrate	 （王朝行政官）	
_E38A509DE4180769	fct_vagabond	 （流浪者）	
_ABD01032E149C38C	gn_lenja_lunatic	Lenja 疯子	
_486054DC9F3ADAB8	fct_imperial_magistrate_guild	 （公会帝国行政官）	
_6A444BEE66256547	fct_royal_magistrate_guild	 （公会王室行政官）	
_B45366A06811179A	fct_federal_magistrate_guild	 （公会联邦行政官）	
_4D1FD0322177E1FB	fct_dynastic_magistrate_guild	 （公会王朝行政官）	
_A8096A60F0F7FF33	gn_fyros_karavan_aumonier	Pyr 神殿 Karavan 司祭	
_C4EF2652782A0E8E	gn_matis_karavan_aumonier	Yrkanis 神殿 Karavan 司祭	
_0F354493BC03591C	gn_tryker_karavan_aumonier	Fairhaven 神殿 Karavan 司祭	
_AD1F6A56F017FF29	gn_zorai_karavan_aumonier	Zora 神殿 Karavan 司祭	
_A7C0977A14C17CAF	fct_jena_priest	 （Jena 祭司）	
_B232D9BC6A214FE5	fct_jena_priestress	 （Jena 女祭司）	
_9B69FC330A98C384	fct_maduk_bonze	 （Ma-Duk 僧侣）	
_7E14E86F7FAB0B5C	fct_maduk_bonze_sup	 （Ma-Duk 高阶僧侣）	
_FB80F5B0E60883D4	fct_karavan_aumonier	 （Karavan 司祭）	
_F6D94526ADF9A093	vagabond_taciturne	沉默寡言的流浪者	
_F2E00115DDE94111	gn_rotoa_bravichi_tree	Bravichi Rotoa 树	
_6536FEC11354BCC8	gn_bothaya_tree	燃烧的 Bothaya 树	
_C4FD940F48FA180B	gn_outpost_townhall	前哨站大厅	
_9FD2D8040FFAB43E	gn_outpost_flag	战旗	
_498BB0FC7F9ADC10	gn_outpost_info	前哨站旗帜	
_234178502D897036	fct_rangers_master	资深游侠	
_3ABFF02569E86CA6	fct_rangers_fighter	战士游侠	
_DE785B1EE4DAACA8	fct_rangers_artisan	工匠游侠	
_A15A2CF69B5970B5	fct_rangers_scout	斥候游侠	
_0A82D387BF6D73F8	gn_newbieland_bandit_1	胶质脑袋劫匪	
_41A7B7C970ADBED8	gn_newbieland_bandit_1_lieutnant	胶质脑袋中尉	
_E5E1E98040BE5FF8	gn_newbieland_bandit_2	Chlorogoos 劫匪	
_8246B738ED05A6DE	gn_newbieland_bandit_2_lieutnant	Chlorogoos 中尉	
_E3EB4B88AE1942CA	gn_newbieland_starting_city_karavan_officer	Karavan 通讯军官	
_B0EE9A7CF1CE6CF7	gn_karavan_ardent	燃烧之矛成员	
_A9392AF9FB060EE1	gn_karavan_ardent_speaker	燃烧之矛发言人	
_7432ABE2E002916E	gn_chiang_the_strong	Chiang 强者$fct_ranger_leader$	
_AAD773BD6668F093	gn_ranger_guard	游侠守卫	
_E6DE450B67F8F04E	gn_Ranger_elite_guard	游侠精英卫兵	
_5579E50324F81496	fct_ranger_leader	游侠指挥官	
_1DF1ED1D2C77CFB6	fct_fyros_commander	Fyros 指挥官	
_215EB6583CB7711C	fct_matis_master_artisan	Matis 工匠大师	
_EA975D1EA7D570AA	fct_chief_explorer	首席探险家	
_9FC4DAE99395F615	gn_kami_master_newbieland_starting_city	Kami 向导	
_22F39C97A678CCAF	gn_ring_welcomer	Ring 技术员	
_90E9849BE847E48A	gn_device_ring_warp	Ring 终端	
_99A4DA2C4189C09C	gn_spot_goo_mission_1	新鲜胶质喷发口	
_E584FE7438B37520	gn_newbieland_bandit_2_mission	专家强盗	
_54E2907783C97B65	gn_kami_master_shining_lake	湖泊 Kami 导师	
